date,time,city,country,shape,duration (seconds)
4/15/1998,13:00,san antonio,us,cylinder,180
4/15/1998,14:00,vancouver (canada),ca,disk,300
4/15/1998,15:00,murfreesboro,us,sphere,300
4/15/1998,17:44,roanoke,us,fireball,120
4/15/1998,19:00,cromer&#44 norfolk (uk/england),,sphere,600
4/15/1998,20:00,richmond,us,disk,600
4/15/1998,20:30,hartsgrove,us,disk,20
4/15/1998,20:48,flagstaff,us,circle,2700
4/15/1998,21:00,warsaw,us,unknown,180
4/15/1998,22:00,arlington,us,light,1800
4/15/1998,22:00,halls lake (big hawk lake) (canada),,light,300
4/15/1998,22:00,new bedford,us,oval,240
4/15/1999,00:50,manchester (uk/england),gb,light,60
4/15/1999,02:30,mexico city&#44 d.f. (mexico),,sphere,1260
4/15/1999,04:30,wendover (76 miles north.&amp; 50 miles south s.l.c.),us,oval,45
4/15/1999,07:00,charlottesville,us,other,10800
4/15/1999,10:30,modesto,us,disk,60
4/15/1999,19:00,fyffe,us,rectangle,180
4/15/1999,20:00,sunnyvale,us,light,240
4/15/1999,22:00,stone mountain,us,light,2400
4/15/1999,23:45,gaithersburg,us,oval,20
4/15/2000,02:00,gulf of mexico,,sphere,30
4/15/2000,04:00,hayden,us,light,60
4/15/2000,12:25,phoenix,us,changing,1200
4/15/2000,13:45,gig harbor,us,disk,30
4/15/2000,15:00,tokeland,us,unknown,600
4/15/2000,15:35,torrance,us,disk,120
4/15/2000,22:00,beatty,us,formation,120
4/15/2000,22:00,meraux,us,rectangle,60
4/15/2000,22:00,san diego,us,formation,9
4/15/2000,22:30,kuala lumpur (malaysia),,triangle,2700
4/15/2000,23:00,sedona,us,sphere,120
4/15/2000,23:45,prescott valley,us,sphere,300
4/15/2001,00:25,san antonio,us,sphere,2
4/15/2001,02:20,schaumburg,us,diamond,120
4/15/2001,03:00,h&auml;rn&ouml;sand (sweden),,circle,90
4/15/2001,10:00,las vegas,us,circle,1800
4/15/2001,10:30,soap lake,us,triangle,120
4/15/2001,11:00,dalaman (turkey),,light,3
4/15/2001,12:00,lower lake,us,sphere,600
4/15/2001,14:30,eau claire,us,oval,120
4/15/2001,14:30,hanford nuclear reservation,,sphere,180
4/15/2001,19:45,melbourne (vic&#44 australia),au,fireball,240
4/15/2001,20:30,batavia,us,fireball,300
4/15/2001,22:00,mansfield,us,,10800
4/15/2001,22:25,black forest,us,triangle,300
4/15/2001,22:30,grand prairie,us,unknown,45
4/15/2001,22:30,mount juliet,us,light,4200
4/15/2002,01:25,raahr (finland),,light,60
4/15/2002,03:00,lyndhurst,us,other,900
4/15/2002,06:30,westminster,us,triangle,300
4/15/2002,20:30,clarksburg,us,other,240
4/15/2002,21:00,imperial,us,light,1200
4/15/2003,01:00,goderich (canada),ca,egg,20
4/15/2003,03:15,houston (canada),ca,light,360
4/15/2003,04:55,toronto (canada),ca,unknown,60
4/15/2003,08:00,reading,us,diamond,20
4/15/2003,17:10,bristol,us,disk,900
4/15/2003,21:50,hoensbroek (natherlands),,diamond,7200
4/15/2003,22:50,lake macquarie (nsw&#44 australia),,egg,60
4/15/2003,24:00,hot springs,us,oval,120
4/15/2004,00:00,columbus,us,light,900
4/15/2004,01:00,hayden,us,unknown,15
4/15/2004,01:00,kabul (afghanistan),,flash,300
4/15/2004,01:30,tuscaloosa,us,other,600
4/15/2004,04:00,hayden,us,light,60
4/15/2004,06:00,orlando,us,other,180
4/15/2004,09:00,medway,us,cylinder,1800
4/15/2004,11:00,russellville,us,cylinder,4200
4/15/2004,11:00,san angelo,us,cylinder,300
4/15/2004,14:00,crawfordville,,disk,10
4/15/2004,14:00,santa clara,us,teardrop,180
4/15/2004,14:00,vancouver,us,sphere,120
4/15/2004,16:00,shanghai (china),,formation,300
4/15/2004,17:00,murrieta,us,unknown,300
4/15/2004,17:00,pittsboro,us,light,2700
4/15/2004,17:15,kenner,us,sphere,10
4/15/2004,20:00,morgan city,us,light,10
4/15/2004,20:30,boca raton,us,light,10
4/15/2004,20:45,costa mesa,us,triangle,30
4/15/2004,20:47,fort lauderdale,us,fireball,60
4/15/2004,20:47,fort lauderdale,us,fireball,60
4/15/2004,20:50,englewood,us,other,180
4/15/2004,20:57,princeton,us,light,20
4/15/2004,21:00,port st. lucie,,cylinder,180
4/15/2004,21:55,i-40 west&#44 mm 228,,light,120
4/15/2004,22:00,deridder,us,light,1500
4/15/2004,22:00,plymouth borough,,cross,600
4/15/2004,22:00,readington,us,light,7200
4/15/2004,22:11,russelville,,light,6
4/15/2004,22:20,lacey,us,circle,1200
4/15/2004,22:45,port orange,us,diamond,3600
4/15/2004,23:00,george town (grand cayman),,triangle,90
4/15/2004,23:00,san clemente,us,disk,10
4/15/2005,00:00,sylvan lake (canada),ca,triangle,30
4/15/2005,01:20,eagan,us,chevron,10
4/15/2005,11:00,ringe,,unknown,7200
4/15/2005,15:15,elizabethtown,us,circle,180
4/15/2005,18:00,gulfport,us,other,240
4/15/2005,19:00,south point,us,light,300
4/15/2005,21:00,st. louis,us,circle,900
4/15/2005,22:40,glasgow (uk/scotland)),gb,fireball,60
4/15/2006,01:30,san antonio,us,oval,5520
4/15/2006,02:00,denver,us,oval,3
4/15/2006,02:00,irvine,us,unknown,300
4/15/2006,02:04,crystal lake,us,oval,60
4/15/2006,03:00,rome,us,triangle,30
4/15/2006,10:45,mays landing,us,cigar,3
4/15/2006,16:00,columbus,us,formation,300
4/15/2006,17:15,wilmington (suburbs),us,sphere,60
4/15/2006,20:27,vermilion,us,cylinder,300
4/15/2006,21:00,hutchinson,us,unknown,120
4/15/2006,21:00,pensacola,us,circle,2
4/15/2006,21:00,reading,us,triangle,60
4/15/2006,21:09,kirtland,us,light,300
4/15/2006,21:30,cedarville (4 to 5 miles east of&#44 on u. s. 42),us,changing,120
4/15/2006,22:10,couburg (canada),,formation,4
4/15/2006,22:30,malaga (spain),,fireball,60
4/15/2006,23:00,camp albert pike,,unknown,120
4/15/2006,23:00,round rock,us,light,20
4/15/2006,23:30,marbella&#44 costa del sol (spain),,fireball,90
4/15/2007,00:00,summerville,us,other,180
4/15/2007,18:00,victoria (canada),ca,rectangle,180
4/15/2007,18:30,pendergrass,us,triangle,180
4/15/2007,20:43,limassol (cyprus),,triangle,2
4/15/2007,22:00,gunnison,us,light,120
4/15/2007,22:00,iraq (classified; military position),,circle,600
4/15/2007,22:00,toronto (canada),ca,unknown,1800
4/15/2007,22:15,los angeles,us,unknown,600
4/15/2007,22:19,mccomb,us,diamond,45
4/15/2007,22:30,irvine,us,circle,120
4/15/2007,23:00,beaverton,us,unknown,14400
4/15/2007,23:00,talent,us,changing,300
4/15/2007,23:30,park city,us,unknown,300
4/15/2008,00:00,karachi (pakistan),,egg,60
4/15/2008,01:00,buckhead,us,changing,1800
4/15/2008,01:00,buckhead,us,changing,1800
4/15/2008,10:05,miami,us,rectangle,300
4/15/2008,10:45,moravian falls,us,unknown,30
4/15/2008,12:00,crestwood,us,formation,600
4/15/2008,17:00,rowland heights,us,diamond,120
4/15/2008,19:45,holbrook,us,sphere,60
4/15/2008,20:08,newark,us,fireball,3
4/15/2008,20:15,san jose,us,diamond,4
4/15/2008,20:30,st. albans,us,light,1200
4/15/2008,21:30,cary,us,unknown,300
4/15/2008,23:00,unsure exact name (was driving to ny from fl),,fireball,1
4/15/2008,23:15,chandler,us,sphere,17
4/15/2008,23:35,mchenry,us,triangle,240
4/15/2009,01:00,tulsa,us,triangle,15
4/15/2009,12:00,montpelier,us,cross,180
4/15/2009,15:51,tampa,us,circle,2
4/15/2009,16:00,jefferson,us,egg,60
4/15/2009,20:00,leesport,us,disk,5
4/15/2009,21:09,encinitas,us,sphere,7
4/15/2009,21:30,eaugalle,,cylinder,2280
4/15/2009,21:30,eaugalle,,diamond,2280
4/15/2009,23:00,newark,us,triangle,30
4/15/2009,23:00,richmond,us,light,180
4/15/2009,23:55,pitlochry (uk/scotland),gb,sphere,180
4/15/2010,00:00,kabul (afghanistan),,triangle,900
4/15/2010,00:05,dearborn heights,us,light,600
4/15/2010,11:00,kingman,us,circle,240
4/15/2010,13:00,st. helens (merseyside)(uk/england),gb,circle,5
4/15/2010,16:30,east hazel crest,us,circle,60
4/15/2010,19:30,sydney (australia),au,light,3
4/15/2010,21:00,ventura,us,triangle,8
4/15/2010,21:30,buxton,us,fireball,2400
4/15/2010,22:15,bakersfield,us,chevron,5
4/15/2010,22:18,nederland,us,light,900
4/15/2010,22:30,minneapolis,us,disk,300
4/15/2011,14:57,san jose,us,changing,240
4/15/2011,19:00,campville,us,light,900
4/15/2011,19:30,vandergrift,,disk,30
4/15/2011,20:00,belfast,us,fireball,600
4/15/2011,23:50,new york city,us,circle,900
4/15/2012,01:20,north augusta,us,circle,8
4/15/2012,02:00,austin/florence,,changing,300
4/15/2012,03:23,merritt island,us,fireball,5
4/15/2012,10:00,bemidji,us,other,420
4/15/2012,10:50,doncaster (uk/england),gb,circle,120
4/15/2012,14:00,bohemia,us,oval,180
4/15/2012,19:00,west valley city,,unknown,1
4/15/2012,20:00,johnson city,us,triangle,60
4/15/2012,20:45,wichita,us,light,180
4/15/2012,22:00,las cruces,us,other,20
4/15/2012,22:30,bradenton,us,cross,1800
4/15/2012,23:30,bethpage,us,circle,1200
4/15/2013,20:00,corbin,us,sphere,30
4/15/2013,20:00,jal,us,light,5
4/15/2013,20:00,mecapalapa (mexico),,circle,3600
4/15/2013,20:15,joinville (brazil),,rectangle,5
4/15/2013,21:30,gastonia,us,light,120
4/15/2013,21:30,thomasville,us,disk,240
4/15/2013,21:45,boksburg (south africa),,light,10
4/15/2013,22:00,greenwood (canada),ca,sphere,1800
4/15/2013,23:00,buffalo,us,cylinder,240
4/15/2013,23:00,everett,us,fireball,900
4/15/2013,23:35,albion,us,triangle,180
4/15/2013,24:00,munich (near) (germany),de,circle,120
4/15/2014,00:00,glendora,us,cylinder,8
4/15/2014,00:00,portland,us,sphere,60
4/15/2014,01:00,los angeles,us,light,5
4/15/2014,01:05,denver,us,circle,20
4/15/2014,01:15,denver,us,chevron,10
4/15/2014,01:15,el cajon,us,light,3600
4/15/2014,01:15,fort collins,us,formation,5
4/15/2014,01:15,grants,us,triangle,60
4/15/2014,01:55,san antonio,us,light,10
4/15/2014,02:00,el cajon,us,unknown,120
4/15/2014,02:13,wichita,us,cylinder,120
4/15/2014,03:40,torrington,us,light,15
4/15/2014,04:06,cape coral,us,fireball,15
4/15/2014,08:54,san fernando valley,,sphere,20
4/15/2014,14:30,glendale,us,circle,600
4/15/2014,15:30,surprise,us,formation,180
4/15/2014,17:45,sylva,us,egg,15
4/15/2014,19:00,northriding (south africa),,chevron,20
4/15/2014,19:30,lordsburg,us,cylinder,900
4/15/2014,20:30,glenns ferry,us,rectangle,120
4/15/2014,21:00,green bay,us,light,1200
4/15/2014,21:15,morrisville,us,light,30
4/15/2014,21:38,oakley,us,circle,5
4/15/2014,21:41,oakley,us,oval,5
4/15/2014,22:00,saint paul,us,oval,3600
4/15/2014,23:00,miamisburg,us,light,60
4/16/1973,16:00,oakcliff,,circle,1800
4/16/1977,14:00,south royalton,us,disk,60
4/16/1987,15:30,clearwater,us,other,180
4/16/1987,15:30,yanbu al sinaiyah (saudi arabia),,disk,60
4/16/1989,18:00,mentone,us,other,240
4/16/1992,12:00,bowling green,us,disk,3600
4/16/1993,10:45,huber heights,us,disk,180
4/16/1994,01:30,mason city (south of),us,unknown,60
4/16/1995,01:10,woodinville,us,,45
4/16/1995,10:30,great falls,us,oval,600
4/16/1995,20:30,medford,us,,10
4/16/1995,22:10,tacoma,us,,120
4/16/1996,01:45,pleasant hill,us,,120
4/16/1999,20:30,bettendorf/davenport,,other,300
4/16/1999,20:50,ward (northeast of&#44  on hwy. 67/167mm 25),us,sphere,10
4/16/1999,22:10,butte (approx 40 miles s. of&#44 on nb interstate 15),us,light,900
4/16/1999,23:00,iowa city,us,circle,300
4/16/1999,23:05,barrow-in-furness&#44 cumbria (uk/england),,other,300
4/16/2000,01:30,santee (san diego),us,light,180
4/16/2000,10:25,albuquerque,us,rectangle,300
4/16/2000,12:00,new york city (brooklyn),us,disk,15
4/16/2000,14:00,san diego,us,cylinder,2100
4/16/2000,19:40,sanibel island (causeway between mainland and island),,unknown,2100
4/16/2000,20:00,omaha,us,fireball,20
4/16/2001,07:00,murfreesboro,us,disk,300
4/16/2001,11:00,new york city (brooklyn),us,disk,12
4/16/2001,12:55,tampa,us,other,60
4/16/2001,13:00,new york city (brooklyn),us,sphere,15
4/16/2001,22:00,cancun (mexico),,triangle,60
4/16/2001,22:00,central u. s. (in-flight; chicago totampa bay),,oval,30
4/16/2001,23:00,denver,us,changing,120
4/16/2002,01:00,west liberty,us,changing,2700
4/16/2002,21:05,byram,us,circle,900
4/16/2002,21:45,highlands ranch,us,cylinder,120
4/16/2002,22:24,nashua,us,disk,4
4/16/2002,22:24,nashua,us,disk,4
4/16/2003,00:00,cement city,us,triangle,300
4/16/2003,11:00,new york city (brooklyn),us,disk,15
4/16/2003,21:00,plattsburgh,us,circle,60
4/16/2003,21:00,wikieup/wickenburg (enroute),,other,2700
4/16/2003,23:00,limington/naples,,light,2700
4/16/2003,23:00,naples,us,flash,2700
4/16/2004,04:45,dingmans ferry,us,changing,900
4/16/2004,08:58,logansport,us,sphere,60
4/16/2004,11:00,clarksville,us,changing,420
4/16/2004,12:00,orange beach,us,sphere,1800
4/16/2004,13:20,lititz,us,disk,20
4/16/2004,17:45,denver,us,cylinder,1200
4/16/2004,17:45,denver,us,unknown,1200
4/16/2004,18:00,orlando,us,oval,60
4/16/2004,20:05,kingston (ny thruway&#44 i-87),us,circle,120
4/16/2004,20:45,logansport,us,light,600
4/16/2004,20:50,brookston,us,light,600
4/16/2004,21:00,battle ground,us,light,10
4/16/2004,21:11,logansport,us,fireball,300
4/16/2004,22:30,smithers (canada),ca,light,60
4/16/2004,22:40,ashgrove,,triangle,1620
4/16/2004,23:00,belstville,,fireball,60
4/16/2005,00:58,raleigh,us,circle,960
4/16/2005,07:00,sherwood,us,sphere,900
4/16/2005,12:00,quetzaltenango (guatemala),,triangle,60
4/16/2005,14:45,van nuys,us,circle,600
4/16/2005,15:00,monmouth county,,cigar,10
4/16/2005,16:30,adelaide  (south australia),au,unknown,600
4/16/2005,17:00,bowling green,us,oval,240
4/16/2005,17:00,mendon,us,light,3600
4/16/2005,18:27,pelham manor,us,other,120
4/16/2005,20:30,brookston,us,triangle,10
4/16/2005,20:30,sharpsville,us,light,15
4/16/2005,20:45,mulberry,us,circle,80
4/16/2005,20:55,lafayette,us,flash,60
4/16/2005,21:30,kokomo,us,formation,60
4/16/2005,22:00,defiance,us,other,7200
4/16/2005,22:00,kinderhook,us,changing,2
4/16/2005,22:00,lake placid,us,light,120
4/16/2005,22:30,west lafayette,us,disk,15
4/16/2005,22:40,houston,us,circle,7
4/16/2006,00:30,gloucester (uk/england),gb,triangle,30
4/16/2006,02:00,missoula,us,light,300
4/16/2006,09:54,hoover,us,other,240
4/16/2006,13:45,lenior city,,disk,120
4/16/2006,19:00,little rock,us,fireball,60
4/16/2006,19:40,seattle,us,circle,30
4/16/2006,20:00,perth (australia),au,triangle,7
4/16/2006,20:05,exeter,us,fireball,5
4/16/2006,20:45,filmore,,diamond,900
4/16/2006,22:35,jackson,us,disk,600
4/16/2006,23:00,washington&#44 d.c.,,triangle,1200
4/16/2007,04:30,edmond,us,other,315
4/16/2007,08:45,kannapolis,us,disk,10
4/16/2007,13:00,hoffman estates (8 mi. nw of o&#39hare airport),us,formation,60
4/16/2007,20:50,rolla,us,triangle,45
4/16/2007,21:05,brentwood,us,fireball,300
4/16/2007,21:14,bremen (germany),de,cigar,60
4/16/2007,21:30,anacortes,us,,120
4/16/2007,21:35,palmdale,us,triangle,3
4/16/2007,22:30,dryden (canada),ca,unknown,900
4/16/2007,23:00,north riverside,us,light,780
4/16/2007,23:00,westchester (canada),us,light,900
4/16/2008,01:30,south bend,us,circle,5
4/16/2008,02:30,nye county (central),,unknown,60
4/16/2008,04:20,jasper,us,unknown,1
4/16/2008,10:30,kokomo,us,light,180
4/16/2008,10:30,lafayette,us,light,15
4/16/2008,10:37,westfield,us,cigar,180
4/16/2008,12:45,augusta,us,triangle,10
4/16/2008,13:00,state college,us,flash,900
4/16/2008,14:30,branford,us,cylinder,60
4/16/2008,15:40,durham,us,disk,10
4/16/2008,16:00,el centro (east of),,cylinder,120
4/16/2008,20:10,atlantic city,us,light,600
4/16/2008,20:35,san diego,us,triangle,5
4/16/2008,21:00,houston,us,other,20
4/16/2008,21:00,monterey,us,light,10800
4/16/2008,21:05,minneapolis,us,formation,20
4/16/2008,21:10,warner springs,us,circle,10
4/16/2008,21:30,lakeridge,,other,10
4/16/2008,21:30,vancouver (canada),ca,other,600
4/16/2008,22:00,maumee,us,triangle,1200
4/16/2008,22:00,rockford,us,triangle,90
4/16/2008,22:10,noblesville,us,triangle,180
4/16/2008,22:27,kokomo,us,formation,120
4/16/2008,22:27,kokomo,us,formation,60
4/16/2008,22:30,kokomo,us,,10
4/16/2008,22:30,kokomo,us,light,30
4/16/2008,23:00,grand junction,us,oval,420
4/16/2008,23:00,kent,us,disk,15
4/16/2008,23:00,merced,us,light,600
4/16/2008,23:30,kokomo,us,,2
4/16/2008,23:30,kokomo,us,light,30
4/16/2008,23:59,butler,us,light,120
4/16/2009,02:00,hermiston,us,triangle,8
4/16/2009,11:00,fenton,us,cross,7200
4/16/2009,11:26,clarks summit,us,unknown,120
4/16/2009,15:00,summersville,us,cylinder,30
4/16/2009,15:40,lincoln (uk/england),gb,disk,120
4/16/2009,17:00,st. augustine,us,sphere,90
4/16/2009,17:25,greenwich,us,cylinder,60
4/16/2009,20:30,triplet,,unknown,86400
4/16/2009,20:53,somerviller,,sphere,30
4/16/2009,21:45,las vegas,us,cigar,180
4/16/2009,21:45,oak hill,us,unknown,25
4/16/2009,21:45,toledo,us,other,10
4/16/2009,21:55,chillicothe,us,changing,10
4/16/2009,22:00,fremont,us,light,3600
4/16/2009,23:10,newark,us,light,3600
4/16/2009,23:30,hernando,us,rectangle,30
4/16/2010,01:00,marquette,us,triangle,6
4/16/2010,20:30,la vega (dominican republic),,triangle,360
4/16/2010,21:30,wheaton,us,triangle,7
4/16/2010,22:00,holt,us,disk,30
4/16/2010,22:15,santa cruz,us,formation,30
4/16/2011,00:00,boulder,us,light,900
4/16/2011,05:30,littleton,us,disk,2
4/16/2011,13:30,miami,us,other,4
4/16/2011,13:30,miami,us,other,4
4/16/2011,19:37,running springs,us,light,10
4/16/2011,20:00,rancho cucamonga,us,triangle,120
4/16/2011,21:15,corpus christi,us,circle,45
4/16/2011,22:00,reno,us,circle,4
4/16/2011,22:30,chateauroux (france),,triangle,120
4/16/2011,23:45,st. augustine beach,us,formation,5
4/16/2011,23:55,san tan valley,,sphere,300
4/16/2012,04:00,newark,us,light,120
4/16/2012,04:00,spokane,us,unknown,1200
4/16/2012,07:20,santa nella,us,rectangle,600
4/16/2012,07:25,dinosaur point (pacheco pass on sr152),,cigar,900
4/16/2012,08:00,los banos,us,oval,2700
4/16/2012,08:00,los banos (near),us,rectangle,600
4/16/2012,18:00,oakland,us,disk,300
4/16/2012,20:34,old town,us,light,300
4/16/2012,20:53,buckeye,us,light,180
4/16/2012,21:20,greenland,us,flash,600
4/16/2012,21:30,natick,us,triangle,45
4/16/2012,22:00,uk/england (yorkshire),,changing,120
4/16/2012,22:04,melbourne,us,circle,120
4/16/2012,22:30,langhorne,us,formation,1800
4/16/2012,22:50,charlotte,us,light,600
4/16/2012,23:00,albuquerque,us,flash,120
4/16/2012,23:00,fall river,us,other,40
4/16/2012,23:33,bethpage,us,flash,1
4/16/2013,00:00,ramsey,us,unknown,1200
4/16/2013,00:15,johnsonville,us,changing,1200
4/16/2013,02:00,burlington (canada),ca,unknown,45
4/16/2013,03:00,logan (western australia),au,light,15
4/16/2013,03:30,louisville,us,circle,300
4/16/2013,19:20,amston (hebron),us,triangle,30
4/16/2013,19:45,las vegas,us,light,30
4/16/2013,20:40,ventura/oxnard,,light,180
4/16/2013,21:30,placerville,us,circle,300
4/16/2013,21:45,clayton,us,cross,3000
4/16/2013,22:00,kahlotus,us,fireball,600
4/16/2013,22:00,minnetonka,us,circle,2700
4/16/2013,22:00,townsend,us,cigar,3600
4/16/2014,09:30,arizona/california border,,light,1200
4/16/2014,09:38,couer d&#39alene,,circle,60
4/16/2014,10:30,mollusk,us,fireball,1800
4/16/2014,10:30,wrightsville,us,fireball,600
4/16/2014,14:10,huntsville,us,cross,1800
4/16/2014,17:00,mobile,us,other,60
4/16/2014,20:00,secunda (south africa),,light,10
4/16/2014,20:20,deptford,,diamond,900
4/16/2014,20:20,las vegas,us,unknown,300
4/16/2014,20:40,oracle,us,sphere,6
4/16/2014,20:40,tucson,us,sphere,120
4/16/2014,21:00,seal beach,us,unknown,25
4/16/2014,21:40,overland park,us,unknown,1
4/16/2014,22:03,mexico (close to; on us 31),us,chevron,600
4/16/2014,22:40,branson,us,triangle,5
4/16/2014,22:45,cambridge (canada),ca,changing,900
4/17/1958,21:30,winooski,us,oval,300
4/17/1958,21:30,winooski,us,oval,5400
4/17/1966,05:10,atwater,us,other,5400
4/17/1977,16:30,long green,us,disk,900
4/17/1977,22:00,augusta (ft. gordon),us,rectangle,1200
4/17/1987,12:00,american fork,us,formation,600
4/17/1991,20:00,new boston,us,oval,240
4/17/1992,23:45,billings,us,disk,300
4/17/1995,19:00,milton,us,disk,14400
4/17/1995,23:00,pacificia,,oval,7200
4/17/1996,21:00,pine bluff,us,,6
4/17/1997,17:30,okanogan,us,,3
4/17/1997,20:23,west memphis,,light,60
4/17/1997,22:45,bismarck/caddo valley (between),,light,30
4/17/1997,22:45,lake degray,,fireball,40
4/17/1998,23:15,plainwell,us,triangle,3600
4/17/1999,13:20,decatur,us,circle,50
4/17/1999,14:03,vashon island (near seattle),,triangle,300
4/17/1999,20:00,cessnock (australia),au,oval,3600
4/17/1999,21:00,los angeles,us,triangle,30
4/17/1999,22:30,parkersburg (just outside of&#44 on route 50 east),us,triangle,180
4/17/2000,02:00,forest grove,us,cone,600
4/17/2000,06:15,tulsa/oklahoma city (between),,cigar,10
4/17/2000,16:00,los angeles,us,sphere,20
4/17/2000,19:20,sultan (approx 5 mi. se),us,light,2.5
4/17/2000,20:00,santa fe,us,cylinder,10800
4/17/2000,22:30,antioch,us,fireball,600
4/17/2000,22:54,corvallis,us,fireball,10
4/17/2001,04:05,barnstaple (uk/england),gb,light,120
4/17/2001,10:20,rancho santa margarita,us,unknown,1
4/17/2001,16:00,los angeles,us,sphere,20
4/17/2001,16:35,yorba linda,us,cone,120
4/17/2001,20:45,cancun (mexico),,light,30
4/17/2001,21:24,cave creek,us,triangle,30
4/17/2002,00:30,philadelphia,us,disk,40
4/17/2002,03:30,needles,us,circle,10
4/17/2002,20:20,greers ferry,us,unknown,1500
4/17/2002,20:20,lakewood,us,light,300
4/17/2002,20:20,mesa,us,unknown,60
4/17/2002,20:30,moscow,us,cigar,300
4/17/2002,20:30,virginia beach,us,light,120
4/17/2002,20:46,oxnard,us,light,300
4/17/2002,20:50,mt. carmel,us,light,300
4/17/2002,20:55,long beach,us,light,40
4/17/2002,20:55,san jose,us,circle,35
4/17/2002,20:55,sebastopol,us,light,60
